code_rome,slug,title,grand_domaine_code,grand_domaine,domaine_pro,projets_recrutement,taux_difficulte,is_digital,transition_eco,emploi_reglemente,url
M1829,m1829,Ingénieur / Ingénieure systèmes et réseaux des territoires connectés,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1829
M1830,m1830,Administrateur / Administratrice réseaux - télécoms,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1830
M1831,m1831,Développeur / Développeuse - jeux vidéo,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1831
M1832,m1832,Homologateur / Homologatrice fonctionnel de logiciel,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1832
M1833,m1833,Ingénieur / Ingénieure sécurité web,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1833
M1834,m1834,Administrateur / Administratrice de site internet,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1834
M1835,m1835,Architecte systèmes et réseaux des territoires connectés,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1835
M1836,m1836,Ingénieur concepteur / Ingénieure conceptrice informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1836
M1837,m1837,Développeur / Développeuse multimédia,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1837
M1838,m1838,Urbaniste des systèmes d'information,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1838
M1839,m1839,Architecte systèmes et réseaux,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1839
M1840,m1840,Directeur / Directrice de projets des territoires connectés,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi stratégique pour la Transition écologique,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1840
M1841,m1841,Ingénieur informaticien / Ingénieure informaticienne,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1841
M1842,m1842,Qualiticien / Qualiticienne logiciel en informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1842
M1843,m1843,Administrateur / Administratrice de serveurs,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1843
M1844,m1844,Analyste en cybersécurité,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1844
M1845,m1845,Architecte IoT - Internet des Objets,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1845
M1846,m1846,Ingénieur / Ingénieure Cybersécurité Datacenter,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1846
M1847,m1847,Expert / Experte en communication et réseaux,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1847
M1848,m1848,Analyste Concepteur / Conceptrice informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1848
M1849,m1849,Administrateur / Administratrice de messagerie,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1849
M1850,m1850,Architecte multimédias interactifs,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1850
M1851,m1851,Analyste décisionnel - Business Intelligence,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1851
M1852,m1852,Analyste d'étude informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1852
M1853,m1853,Chef / Cheffe de projet étude et développement informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1853
M1854,m1854,Administrateur / Administratrice réseau informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1854
M1855,m1855,Développeur / Développeuse web,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1855
M1856,m1856,Expert / Experte en cybersécurité,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1856
M1857,m1857,Urbaniste Datacenter,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1857
M1858,m1858,Chef / Cheffe de projet TMA - Tierce Maintenance Applicative,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1858
M1859,m1859,Chef / Cheffe de projet maîtrise d'½uvre informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1859
M1860,m1860,Architecte cloud,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1860
M1861,m1861,Développeur / Développeuse logiciel ou d'application,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1861
M1862,m1862,Responsable d'exploitation fibre optique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1862
M1863,m1863,Evaluateur / Evaluatrice sécurité des systèmes et produits informatiques,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1863
M1864,m1864,Product Owner,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1864
M1865,m1865,Ingénieur / Ingénieure blockchain,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1865
M1866,m1866,Pentesteur / Pentesteuse,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1866
M1867,m1867,Responsable des systèmes d'information (SI),M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1867
M1868,m1868,Architecte base de données,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1868
M1869,m1869,Gestionnaire de parc informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1869
M1870,m1870,Directeur / Directrice de projet en informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1870
M1871,m1871,Gestionnaire d'applications système d'information,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1871
M1872,m1872,Consultant décisionnel / Consultante décisionnelle - Business Intelligence,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1872
M1873,m1873,Spécialiste IA embarquée,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1873
M1874,m1874,Spécialiste support,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1874
M1875,m1875,Coordinateur / Coordinatrice Maitrise d'Ouvrage Système d'Information (MOA SI),M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1875
M1876,m1876,Technicien / Technicienne Cloud,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1876
M1877,m1877,Développeur / Développeuse blockchain,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1877
M1878,m1878,Responsable de la production informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1878
M1879,m1879,Ingénieur / Ingénieure Cloud computing,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1879
M1880,m1880,Spécialiste e-santé,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1880
M1881,m1881,Chef / Cheffe de projet Maîtrise d'Ouvrage des Systèmes d'Information (MOA),M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1881
M1882,m1882,Architecte sécurité informatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1882
M1883,m1883,Analyste SOC (Security Operations Center),M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1883
M1884,m1884,"Ingénieur / Ingénieure systèmes, réseaux et sécurité informatique",M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1884
M1885,m1885,Responsable télécoms,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1885
M1886,m1886,Chef / Cheffe de projet Web,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1886
M1887,m1887,Product builder no code,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1887
M1888,m1888,Spécialiste en modélisation climatique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Vert,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1888
M1889,m1889,Ingénieur / Ingénieure en Intelligence Artificielle (IA),M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1889
M1890,m1890,Responsable d'opérations en station météorologique,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,False,Emploi Vert,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1890
M1891,m1891,Ingénieur / Ingénieure prévisionniste météorologue,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,False,Emploi Vert,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1891
M1892,m1892,Ingénieur / Ingénieure en informatique embarquée,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1892
M1893,m1893,Technicien / Technicienne de la météorologie,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,False,Emploi Vert,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1893
M1894,m1894,Gestionnaire de base de données,M,Support à l'entreprise,Systèmes d'information et de télécommunication,0,,True,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/M1894
N1101,n1101,Cariste,N,Transport et Logistique,"Magasinage, manutention des charges et déménagement",5782,59.7,False,Emploi Blanc,O,https://candidat.francetravail.fr/metierscope/fiche-metier/N1101
N1102,n1102,Déménageur / Déménageuse,N,Transport et Logistique,"Magasinage, manutention des charges et déménagement",19299,39.7,False,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/N1102
N1103,n1103,Préparateur / Préparatrice de commandes,N,Transport et Logistique,"Magasinage, manutention des charges et déménagement",26488,36.9,False,Emploi Blanc,N,https://candidat.francetravail.fr/metierscope/fiche-metier/N1103
